DSW,THC,LMS,SS,LX,YLG,CH,Q,DSW,THC,LMS,SS,LX,YLG,CH,Q,DSW,THC,LMS,SS,LX,YLG,CH,Q,DSW,THC,LMS,SS,LX,YLG,CH,Q,DSW,THC,LMS,SS,LX,YLG,CH,Q,DSW,THC,LMS,SS,LX,YLG,CH,Q,DSW,THC,LMS,SS,LX,YLG,CH,Q,DSW,THC,LMS,SS,LX,YLG,CH,Q,DSW,THC,LMS,SS,LX,YLG,CH,Q,DSW,THC,LMS,SS,LX,YLG,CH,Q,DSW,THC,LMS,SS,LX,YLG,CH,Q,DSW,THC,LMS,SS,LX,YLG,CH,Q,q_t+1
0,0,0.1,0.13,0,0.1,0,181.5,0,0,0.1,0.13,0,0.1,0,172.62,0,0,0.1,0.13,0,0.1,0,163.75,0,0,0.1,0.13,0,0.5,0,154.87,0,0,0.1,0.13,0,0.5,0,154.87,0,0,0.3,0.25,0,0.5,0,146,0,0,0.3,0.25,0,0.5,0,141.12,0,0,0.1,0.37,0,0.33,0,136.25,0,0,0.1,0.37,0,0.33,0,131.37,0,0,0.1,0.37,0,0.33,0,126.5,0,0.5,0.23,0.37,0.3,0.37,0,121.62,0,0.5,0.23,0.37,0.3,0.37,0,116.75,111.87
0,0,0.1,0.13,0,0.1,0,172.62,0,0,0.1,0.13,0,0.1,0,163.75,0,0,0.1,0.13,0,0.5,0,154.87,0,0,0.3,0.25,0,0.5,0,146,0,0,0.3,0.25,0,0.5,0,146,0,0,0.3,0.25,0,0.5,0,141.12,0,0,0.1,0.37,0,0.33,0,136.25,0,0,0.1,0.37,0,0.33,0,131.37,0,0,0.1,0.37,0,0.33,0,126.5,0,0.5,0.23,0.37,0.3,0.37,0,121.62,0,0.5,0.23,0.37,0.3,0.37,0,116.75,0,0.5,0.23,0.37,0.3,0.37,0,111.87,107
0,0,0.1,0.13,0,0.1,0,163.75,0,0,0.1,0.13,0,0.5,0,154.87,0,0,0.3,0.25,0,0.5,0,146,0,0,0.3,0.25,0,0.5,0,141.12,0,0,0.3,0.25,0,0.5,0,141.12,0,0,0.1,0.37,0,0.33,0,136.25,0,0,0.1,0.37,0,0.33,0,131.37,0,0,0.1,0.37,0,0.33,0,126.5,0,0.5,0.23,0.37,0.3,0.37,0,121.62,0,0.5,0.23,0.37,0.3,0.37,0,116.75,0,0.5,0.23,0.37,0.3,0.37,0,111.87,2,0,0.4,2.4,1,1.2,0.3,107,105.33
0,0,0.1,0.13,0,0.5,0,154.87,0,0,0.3,0.25,0,0.5,0,146,0,0,0.3,0.25,0,0.5,0,141.12,0,0,0.1,0.37,0,0.33,0,136.25,0,0,0.1,0.37,0,0.33,0,136.25,0,0,0.1,0.37,0,0.33,0,131.37,0,0,0.1,0.37,0,0.33,0,126.5,0,0.5,0.23,0.37,0.3,0.37,0,121.62,0,0.5,0.23,0.37,0.3,0.37,0,116.75,0,0.5,0.23,0.37,0.3,0.37,0,111.87,2,0,0.4,2.4,1,1.2,0.3,107,5,4,4,4,3,3.5,0.3,105.33,103.66
0,0,0.3,0.25,0,0.5,0,146,0,0,0.3,0.25,0,0.5,0,141.12,0,0,0.1,0.37,0,0.33,0,136.25,0,0,0.1,0.37,0,0.33,0,131.37,0,0,0.1,0.37,0,0.33,0,131.37,0,0,0.1,0.37,0,0.33,0,126.5,0,0.5,0.23,0.37,0.3,0.37,0,121.62,0,0.5,0.23,0.37,0.3,0.37,0,116.75,0,0.5,0.23,0.37,0.3,0.37,0,111.87,2,0,0.4,2.4,1,1.2,0.3,107,5,4,4,4,3,3.5,0.3,105.33,5,4,4,4,3,3.5,0.3,103.66,102
0,0,0.3,0.25,0,0.5,0,141.12,0,0,0.1,0.37,0,0.33,0,136.25,0,0,0.1,0.37,0,0.33,0,131.37,0,0,0.1,0.37,0,0.33,0,126.5,0,0,0.1,0.37,0,0.33,0,126.5,0,0.5,0.23,0.37,0.3,0.37,0,121.62,0,0.5,0.23,0.37,0.3,0.37,0,116.75,0,0.5,0.23,0.37,0.3,0.37,0,111.87,2,0,0.4,2.4,1,1.2,0.3,107,5,4,4,4,3,3.5,0.3,105.33,5,4,4,4,3,3.5,0.3,103.66,0.7,0.5,2.9,2.5,0.5,1,0.7,102,102
0,0,0.1,0.37,0,0.33,0,136.25,0,0,0.1,0.37,0,0.33,0,131.37,0,0,0.1,0.37,0,0.33,0,126.5,0,0.5,0.23,0.37,0.3,0.37,0,121.62,0,0.5,0.23,0.37,0.3,0.37,0,121.62,0,0.5,0.23,0.37,0.3,0.37,0,116.75,0,0.5,0.23,0.37,0.3,0.37,0,111.87,2,0,0.4,2.4,1,1.2,0.3,107,5,4,4,4,3,3.5,0.3,105.33,5,4,4,4,3,3.5,0.3,103.66,0.7,0.5,2.9,2.5,0.5,1,0.7,102,0.7,0.5,0.1,2.5,0.5,1,0.7,102,102
0,0,0.1,0.37,0,0.33,0,131.37,0,0,0.1,0.37,0,0.33,0,126.5,0,0.5,0.23,0.37,0.3,0.37,0,121.62,0,0.5,0.23,0.37,0.3,0.37,0,116.75,0,0.5,0.23,0.37,0.3,0.37,0,116.75,0,0.5,0.23,0.37,0.3,0.37,0,111.87,2,0,0.4,2.4,1,1.2,0.3,107,5,4,4,4,3,3.5,0.3,105.33,5,4,4,4,3,3.5,0.3,103.66,0.7,0.5,2.9,2.5,0.5,1,0.7,102,0.7,0.5,0.1,2.5,0.5,1,0.7,102,0.7,0.5,0.1,2.5,0.5,1,0.7,102,104.33
0,0,0.1,0.37,0,0.33,0,126.5,0,0.5,0.23,0.37,0.3,0.37,0,121.62,0,0.5,0.23,0.37,0.3,0.37,0,116.75,0,0.5,0.23,0.37,0.3,0.37,0,111.87,0,0.5,0.23,0.37,0.3,0.37,0,111.87,2,0,0.4,2.4,1,1.2,0.3,107,5,4,4,4,3,3.5,0.3,105.33,5,4,4,4,3,3.5,0.3,103.66,0.7,0.5,2.9,2.5,0.5,1,0.7,102,0.7,0.5,0.1,2.5,0.5,1,0.7,102,0.7,0.5,0.1,2.5,0.5,1,0.7,102,0,0,0.1,2.5,0,1,0,104.33,106.66
0,0.5,0.23,0.37,0.3,0.37,0,121.62,0,0.5,0.23,0.37,0.3,0.37,0,116.75,0,0.5,0.23,0.37,0.3,0.37,0,111.87,2,0,0.4,2.4,1,1.2,0.3,107,2,0,0.4,2.4,1,1.2,0.3,107,5,4,4,4,3,3.5,0.3,105.33,5,4,4,4,3,3.5,0.3,103.66,0.7,0.5,2.9,2.5,0.5,1,0.7,102,0.7,0.5,0.1,2.5,0.5,1,0.7,102,0.7,0.5,0.1,2.5,0.5,1,0.7,102,0,0,0.1,2.5,0,1,0,104.33,0,0,0.1,0.1,0,0.1,0,106.66,109
0,0.5,0.23,0.37,0.3,0.37,0,116.75,0,0.5,0.23,0.37,0.3,0.37,0,111.87,2,0,0.4,2.4,1,1.2,0.3,107,5,4,4,4,3,3.5,0.3,105.33,5,4,4,4,3,3.5,0.3,105.33,5,4,4,4,3,3.5,0.3,103.66,0.7,0.5,2.9,2.5,0.5,1,0.7,102,0.7,0.5,0.1,2.5,0.5,1,0.7,102,0.7,0.5,0.1,2.5,0.5,1,0.7,102,0,0,0.1,2.5,0,1,0,104.33,0,0,0.1,0.1,0,0.1,0,106.66,0,0,0.1,0.1,0,0.1,0,109,110.5
0,0.5,0.23,0.37,0.3,0.37,0,111.87,2,0,0.4,2.4,1,1.2,0.3,107,5,4,4,4,3,3.5,0.3,105.33,5,4,4,4,3,3.5,0.3,103.66,5,4,4,4,3,3.5,0.3,103.66,0.7,0.5,2.9,2.5,0.5,1,0.7,102,0.7,0.5,0.1,2.5,0.5,1,0.7,102,0.7,0.5,0.1,2.5,0.5,1,0.7,102,0,0,0.1,2.5,0,1,0,104.33,0,0,0.1,0.1,0,0.1,0,106.66,0,0,0.1,0.1,0,0.1,0,109,0,0,0.1,0.1,0,0.1,0,110.5,112
2,0,0.4,2.4,1,1.2,0.3,107,5,4,4,4,3,3.5,0.3,105.33,5,4,4,4,3,3.5,0.3,103.66,0.7,0.5,2.9,2.5,0.5,1,0.7,102,0.7,0.5,2.9,2.5,0.5,1,0.7,102,0.7,0.5,0.1,2.5,0.5,1,0.7,102,0.7,0.5,0.1,2.5,0.5,1,0.7,102,0,0,0.1,2.5,0,1,0,104.33,0,0,0.1,0.1,0,0.1,0,106.66,0,0,0.1,0.1,0,0.1,0,109,0,0,0.1,0.1,0,0.1,0,110.5,0,0,0.1,0.1,0,0.1,0,112,112
5,4,4,4,3,3.5,0.3,105.33,5,4,4,4,3,3.5,0.3,103.66,0.7,0.5,2.9,2.5,0.5,1,0.7,102,0.7,0.5,0.1,2.5,0.5,1,0.7,102,0.7,0.5,0.1,2.5,0.5,1,0.7,102,0.7,0.5,0.1,2.5,0.5,1,0.7,102,0,0,0.1,2.5,0,1,0,104.33,0,0,0.1,0.1,0,0.1,0,106.66,0,0,0.1,0.1,0,0.1,0,109,0,0,0.1,0.1,0,0.1,0,110.5,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,112,112
5,4,4,4,3,3.5,0.3,103.66,0.7,0.5,2.9,2.5,0.5,1,0.7,102,0.7,0.5,0.1,2.5,0.5,1,0.7,102,0.7,0.5,0.1,2.5,0.5,1,0.7,102,0.7,0.5,0.1,2.5,0.5,1,0.7,102,0,0,0.1,2.5,0,1,0,104.33,0,0,0.1,0.1,0,0.1,0,106.66,0,0,0.1,0.1,0,0.1,0,109,0,0,0.1,0.1,0,0.1,0,110.5,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,112,112
0.7,0.5,2.9,2.5,0.5,1,0.7,102,0.7,0.5,0.1,2.5,0.5,1,0.7,102,0.7,0.5,0.1,2.5,0.5,1,0.7,102,0,0,0.1,2.5,0,1,0,104.33,0,0,0.1,2.5,0,1,0,104.33,0,0,0.1,0.1,0,0.1,0,106.66,0,0,0.1,0.1,0,0.1,0,109,0,0,0.1,0.1,0,0.1,0,110.5,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,112,110.21
0.7,0.5,0.1,2.5,0.5,1,0.7,102,0.7,0.5,0.1,2.5,0.5,1,0.7,102,0,0,0.1,2.5,0,1,0,104.33,0,0,0.1,0.1,0,0.1,0,106.66,0,0,0.1,0.1,0,0.1,0,106.66,0,0,0.1,0.1,0,0.1,0,109,0,0,0.1,0.1,0,0.1,0,110.5,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,110.21,108.43
0.7,0.5,0.1,2.5,0.5,1,0.7,102,0,0,0.1,2.5,0,1,0,104.33,0,0,0.1,0.1,0,0.1,0,106.66,0,0,0.1,0.1,0,0.1,0,109,0,0,0.1,0.1,0,0.1,0,109,0,0,0.1,0.1,0,0.1,0,110.5,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,110.21,0,0,0.1,0.1,0,0.1,0,108.43,106.64
0,0,0.1,2.5,0,1,0,104.33,0,0,0.1,0.1,0,0.1,0,106.66,0,0,0.1,0.1,0,0.1,0,109,0,0,0.1,0.1,0,0.1,0,110.5,0,0,0.1,0.1,0,0.1,0,110.5,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,110.21,0,0,0.1,0.1,0,0.1,0,108.43,0,0,0.1,0.1,0,0.1,0,106.64,104.86
0,0,0.1,0.1,0,0.1,0,106.66,0,0,0.1,0.1,0,0.1,0,109,0,0,0.1,0.1,0,0.1,0,110.5,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,110.21,0,0,0.1,0.1,0,0.1,0,108.43,0,0,0.1,0.1,0,0.1,0,106.64,0,0,0.1,0.1,0,0.1,0,104.86,103.07
0,0,0.1,0.1,0,0.1,0,109,0,0,0.1,0.1,0,0.1,0,110.5,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,110.21,0,0,0.1,0.1,0,0.1,0,108.43,0,0,0.1,0.1,0,0.1,0,106.64,0,0,0.1,0.1,0,0.1,0,104.86,0,0,0.1,0.1,0,0.1,0,103.07,101.29
0,0,0.1,0.1,0,0.1,0,110.5,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,110.21,0,0,0.1,0.1,0,0.1,0,108.43,0,0,0.1,0.1,0,0.1,0,106.64,0,0,0.1,0.1,0,0.1,0,104.86,0,0,0.1,0.1,0,0.1,0,103.07,0,0,0.1,0.1,0,0.1,0,101.29,99.51
0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,110.21,0,0,0.1,0.1,0,0.1,0,108.43,0,0,0.1,0.1,0,0.1,0,106.64,0,0,0.1,0.1,0,0.1,0,104.86,0,0,0.1,0.1,0,0.1,0,103.07,0,0,0.1,0.1,0,0.1,0,101.29,0,0,0.1,0.1,0,0.1,0,99.51,97.72
0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,110.21,0,0,0.1,0.1,0,0.1,0,110.21,0,0,0.1,0.1,0,0.1,0,108.43,0,0,0.1,0.1,0,0.1,0,106.64,0,0,0.1,0.1,0,0.1,0,104.86,0,0,0.1,0.1,0,0.1,0,103.07,0,0,0.1,0.1,0,0.1,0,101.29,0,0,0.1,0.1,0,0.1,0,99.51,0,0,0.1,0.1,0,0.1,0,97.72,95.94
0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,110.21,0,0,0.1,0.1,0,0.1,0,108.43,0,0,0.1,0.1,0,0.1,0,108.43,0,0,0.1,0.1,0,0.1,0,106.64,0,0,0.1,0.1,0,0.1,0,104.86,0,0,0.1,0.1,0,0.1,0,103.07,0,0,0.1,0.1,0,0.1,0,101.29,0,0,0.1,0.1,0,0.1,0,99.51,0,0,0.1,0.1,0,0.1,0,97.72,0,0,0.1,0.1,0,0.1,0,95.94,94.15
0,0,0.1,0.1,0,0.1,0,112,0,0,0.1,0.1,0,0.1,0,110.21,0,0,0.1,0.1,0,0.1,0,108.43,0,0,0.1,0.1,0,0.1,0,106.64,0,0,0.1,0.1,0,0.1,0,106.64,0,0,0.1,0.1,0,0.1,0,104.86,0,0,0.1,0.1,0,0.1,0,103.07,0,0,0.1,0.1,0,0.1,0,101.29,0,0,0.1,0.1,0,0.1,0,99.51,0,0,0.1,0.1,0,0.1,0,97.72,0,0,0.1,0.1,0,0.1,0,95.94,0,0,0.1,0.1,0,0.1,0,94.15,92.37
0,0,0.1,0.1,0,0.1,0,110.21,0,0,0.1,0.1,0,0.1,0,108.43,0,0,0.1,0.1,0,0.1,0,106.64,0,0,0.1,0.1,0,0.1,0,104.86,0,0,0.1,0.1,0,0.1,0,104.86,0,0,0.1,0.1,0,0.1,0,103.07,0,0,0.1,0.1,0,0.1,0,101.29,0,0,0.1,0.1,0,0.1,0,99.51,0,0,0.1,0.1,0,0.1,0,97.72,0,0,0.1,0.1,0,0.1,0,95.94,0,0,0.1,0.1,0,0.1,0,94.15,0,0,0.1,0.1,0,0.1,0,92.37,90.58
0,0,0.1,0.1,0,0.1,0,108.43,0,0,0.1,0.1,0,0.1,0,106.64,0,0,0.1,0.1,0,0.1,0,104.86,0,0,0.1,0.1,0,0.1,0,103.07,0,0,0.1,0.1,0,0.1,0,103.07,0,0,0.1,0.1,0,0.1,0,101.29,0,0,0.1,0.1,0,0.1,0,99.51,0,0,0.1,0.1,0,0.1,0,97.72,0,0,0.1,0.1,0,0.1,0,95.94,0,0,0.1,0.1,0,0.1,0,94.15,0,0,0.1,0.1,0,0.1,0,92.37,0,0,0.1,0.1,0,0.1,0,90.58,88.8
0,0,0.1,0.1,0,0.1,0,106.64,0,0,0.1,0.1,0,0.1,0,104.86,0,0,0.1,0.1,0,0.1,0,103.07,0,0,0.1,0.1,0,0.1,0,101.29,0,0,0.1,0.1,0,0.1,0,101.29,0,0,0.1,0.1,0,0.1,0,99.51,0,0,0.1,0.1,0,0.1,0,97.72,0,0,0.1,0.1,0,0.1,0,95.94,0,0,0.1,0.1,0,0.1,0,94.15,0,0,0.1,0.1,0,0.1,0,92.37,0,0,0.1,0.1,0,0.1,0,90.58,0,0,0.1,0.1,0,0.1,0,88.8,87.02
0,0,0.1,0.1,0,0.1,0,104.86,0,0,0.1,0.1,0,0.1,0,103.07,0,0,0.1,0.1,0,0.1,0,101.29,0,0,0.1,0.1,0,0.1,0,99.51,0,0,0.1,0.1,0,0.1,0,99.51,0,0,0.1,0.1,0,0.1,0,97.72,0,0,0.1,0.1,0,0.1,0,95.94,0,0,0.1,0.1,0,0.1,0,94.15,0,0,0.1,0.1,0,0.1,0,92.37,0,0,0.1,0.1,0,0.1,0,90.58,0,0,0.1,0.1,0,0.1,0,88.8,0,0,0.1,0.1,0,0.1,0,87.02,85.23
0,0,0.1,0.1,0,0.1,0,103.07,0,0,0.1,0.1,0,0.1,0,101.29,0,0,0.1,0.1,0,0.1,0,99.51,0,0,0.1,0.1,0,0.1,0,97.72,0,0,0.1,0.1,0,0.1,0,97.72,0,0,0.1,0.1,0,0.1,0,95.94,0,0,0.1,0.1,0,0.1,0,94.15,0,0,0.1,0.1,0,0.1,0,92.37,0,0,0.1,0.1,0,0.1,0,90.58,0,0,0.1,0.1,0,0.1,0,88.8,0,0,0.1,0.1,0,0.1,0,87.02,0,0,0.1,0.1,0,0.1,0,85.23,83.45
0,0,0.1,0.1,0,0.1,0,101.29,0,0,0.1,0.1,0,0.1,0,99.51,0,0,0.1,0.1,0,0.1,0,97.72,0,0,0.1,0.1,0,0.1,0,95.94,0,0,0.1,0.1,0,0.1,0,95.94,0,0,0.1,0.1,0,0.1,0,94.15,0,0,0.1,0.1,0,0.1,0,92.37,0,0,0.1,0.1,0,0.1,0,90.58,0,0,0.1,0.1,0,0.1,0,88.8,0,0,0.1,0.1,0,0.1,0,87.02,0,0,0.1,0.1,0,0.1,0,85.23,0,0,0.1,0.1,0,0.1,0,83.45,81.66
0,0,0.1,0.1,0,0.1,0,99.51,0,0,0.1,0.1,0,0.1,0,97.72,0,0,0.1,0.1,0,0.1,0,95.94,0,0,0.1,0.1,0,0.1,0,94.15,0,0,0.1,0.1,0,0.1,0,94.15,0,0,0.1,0.1,0,0.1,0,92.37,0,0,0.1,0.1,0,0.1,0,90.58,0,0,0.1,0.1,0,0.1,0,88.8,0,0,0.1,0.1,0,0.1,0,87.02,0,0,0.1,0.1,0,0.1,0,85.23,0,0,0.1,0.1,0,0.1,0,83.45,0,0,0.1,0.1,0,0.1,0,81.66,79.88
0,0,0.1,0.1,0,0.1,0,97.72,0,0,0.1,0.1,0,0.1,0,95.94,0,0,0.1,0.1,0,0.1,0,94.15,0,0,0.1,0.1,0,0.1,0,92.37,0,0,0.1,0.1,0,0.1,0,92.37,0,0,0.1,0.1,0,0.1,0,90.58,0,0,0.1,0.1,0,0.1,0,88.8,0,0,0.1,0.1,0,0.1,0,87.02,0,0,0.1,0.1,0,0.1,0,85.23,0,0,0.1,0.1,0,0.1,0,83.45,0,0,0.1,0.1,0,0.1,0,81.66,0,0,0.1,0.1,0,0.1,0,79.88,78.1
0,0,0.1,0.1,0,0.1,0,95.94,0,0,0.1,0.1,0,0.1,0,94.15,0,0,0.1,0.1,0,0.1,0,92.37,0,0,0.1,0.1,0,0.1,0,90.58,0,0,0.1,0.1,0,0.1,0,90.58,0,0,0.1,0.1,0,0.1,0,88.8,0,0,0.1,0.1,0,0.1,0,87.02,0,0,0.1,0.1,0,0.1,0,85.23,0,0,0.1,0.1,0,0.1,0,83.45,0,0,0.1,0.1,0,0.1,0,81.66,0,0,0.1,0.1,0,0.1,0,79.88,0,0,0.1,0.1,0,0.1,0,78.1,76.86
0,0,0.1,0.1,0,0.1,0,94.15,0,0,0.1,0.1,0,0.1,0,92.37,0,0,0.1,0.1,0,0.1,0,90.58,0,0,0.1,0.1,0,0.1,0,88.8,0,0,0.1,0.1,0,0.1,0,88.8,0,0,0.1,0.1,0,0.1,0,87.02,0,0,0.1,0.1,0,0.1,0,85.23,0,0,0.1,0.1,0,0.1,0,83.45,0,0,0.1,0.1,0,0.1,0,81.66,0,0,0.1,0.1,0,0.1,0,79.88,0,0,0.1,0.1,0,0.1,0,78.1,0,0,0.1,0.1,0,0.1,0,76.86,75.62
0,0,0.1,0.1,0,0.1,0,92.37,0,0,0.1,0.1,0,0.1,0,90.58,0,0,0.1,0.1,0,0.1,0,88.8,0,0,0.1,0.1,0,0.1,0,87.02,0,0,0.1,0.1,0,0.1,0,87.02,0,0,0.1,0.1,0,0.1,0,85.23,0,0,0.1,0.1,0,0.1,0,83.45,0,0,0.1,0.1,0,0.1,0,81.66,0,0,0.1,0.1,0,0.1,0,79.88,0,0,0.1,0.1,0,0.1,0,78.1,0,0,0.1,0.1,0,0.1,0,76.86,0,0,0.1,0.1,0,0.1,0,75.62,74.38
0,0,0.1,0.1,0,0.1,0,90.58,0,0,0.1,0.1,0,0.1,0,88.8,0,0,0.1,0.1,0,0.1,0,87.02,0,0,0.1,0.1,0,0.1,0,85.23,0,0,0.1,0.1,0,0.1,0,85.23,0,0,0.1,0.1,0,0.1,0,83.45,0,0,0.1,0.1,0,0.1,0,81.66,0,0,0.1,0.1,0,0.1,0,79.88,0,0,0.1,0.1,0,0.1,0,78.1,0,0,0.1,0.1,0,0.1,0,76.86,0,0,0.1,0.1,0,0.1,0,75.62,0,0,0.1,0.1,0,0.1,0,74.38,73.15
0,0,0.1,0.1,0,0.1,0,88.8,0,0,0.1,0.1,0,0.1,0,87.02,0,0,0.1,0.1,0,0.1,0,85.23,0,0,0.1,0.1,0,0.1,0,83.45,0,0,0.1,0.1,0,0.1,0,83.45,0,0,0.1,0.1,0,0.1,0,81.66,0,0,0.1,0.1,0,0.1,0,79.88,0,0,0.1,0.1,0,0.1,0,78.1,0,0,0.1,0.1,0,0.1,0,76.86,0,0,0.1,0.1,0,0.1,0,75.62,0,0,0.1,0.1,0,0.1,0,74.38,0,0,0.1,0.1,0,0.1,0,73.15,71.91
0,0,0.1,0.1,0,0.1,0,87.02,0,0,0.1,0.1,0,0.1,0,85.23,0,0,0.1,0.1,0,0.1,0,83.45,0,0,0.1,0.1,0,0.1,0,81.66,0,0,0.1,0.1,0,0.1,0,81.66,0,0,0.1,0.1,0,0.1,0,79.88,0,0,0.1,0.1,0,0.1,0,78.1,0,0,0.1,0.1,0,0.1,0,76.86,0,0,0.1,0.1,0,0.1,0,75.62,0,0,0.1,0.1,0,0.1,0,74.38,0,0,0.1,0.1,0,0.1,0,73.15,0,0,0.1,0.1,0,0.1,0,71.91,70.67
0,0,0.1,0.1,0,0.1,0,85.23,0,0,0.1,0.1,0,0.1,0,83.45,0,0,0.1,0.1,0,0.1,0,81.66,0,0,0.1,0.1,0,0.1,0,79.88,0,0,0.1,0.1,0,0.1,0,79.88,0,0,0.1,0.1,0,0.1,0,78.1,0,0,0.1,0.1,0,0.1,0,76.86,0,0,0.1,0.1,0,0.1,0,75.62,0,0,0.1,0.1,0,0.1,0,74.38,0,0,0.1,0.1,0,0.1,0,73.15,0,0,0.1,0.1,0,0.1,0,71.91,0,0,0.1,0.1,0,0.1,0,70.67,69.43
0,0,0.1,0.1,0,0.1,0,83.45,0,0,0.1,0.1,0,0.1,0,81.66,0,0,0.1,0.1,0,0.1,0,79.88,0,0,0.1,0.1,0,0.1,0,78.1,0,0,0.1,0.1,0,0.1,0,78.1,0,0,0.1,0.1,0,0.1,0,76.86,0,0,0.1,0.1,0,0.1,0,75.62,0,0,0.1,0.1,0,0.1,0,74.38,0,0,0.1,0.1,0,0.1,0,73.15,0,0,0.1,0.1,0,0.1,0,71.91,0,0,0.1,0.1,0,0.1,0,70.67,0,0,0.1,0.1,0,0.1,0,69.43,68.2
0,0,0.1,0.1,0,0.1,0,81.66,0,0,0.1,0.1,0,0.1,0,79.88,0,0,0.1,0.1,0,0.1,0,78.1,0,0,0.1,0.1,0,0.1,0,76.86,0,0,0.1,0.1,0,0.1,0,76.86,0,0,0.1,0.1,0,0.1,0,75.62,0,0,0.1,0.1,0,0.1,0,74.38,0,0,0.1,0.1,0,0.1,0,73.15,0,0,0.1,0.1,0,0.1,0,71.91,0,0,0.1,0.1,0,0.1,0,70.67,0,0,0.1,0.1,0,0.1,0,69.43,0,0,0.1,0.1,0,0.1,0,68.2,66.96
0,0,0.1,0.1,0,0.1,0,79.88,0,0,0.1,0.1,0,0.1,0,78.1,0,0,0.1,0.1,0,0.1,0,76.86,0,0,0.1,0.1,0,0.1,0,75.62,0,0,0.1,0.1,0,0.1,0,75.62,0,0,0.1,0.1,0,0.1,0,74.38,0,0,0.1,0.1,0,0.1,0,73.15,0,0,0.1,0.1,0,0.1,0,71.91,0,0,0.1,0.1,0,0.1,0,70.67,0,0,0.1,0.1,0,0.1,0,69.43,0,0,0.1,0.1,0,0.1,0,68.2,0,0,0.1,0.1,0,0.1,0,66.96,65.72
0,0,0.1,0.1,0,0.1,0,78.1,0,0,0.1,0.1,0,0.1,0,76.86,0,0,0.1,0.1,0,0.1,0,75.62,0,0,0.1,0.1,0,0.1,0,74.38,0,0,0.1,0.1,0,0.1,0,74.38,0,0,0.1,0.1,0,0.1,0,73.15,0,0,0.1,0.1,0,0.1,0,71.91,0,0,0.1,0.1,0,0.1,0,70.67,0,0,0.1,0.1,0,0.1,0,69.43,0,0,0.1,0.1,0,0.1,0,68.2,0,0,0.1,0.1,0,0.1,0,66.96,0,0,0.1,0.1,0,0.1,0,65.72,64.48
0,0,0.1,0.1,0,0.1,0,76.86,0,0,0.1,0.1,0,0.1,0,75.62,0,0,0.1,0.1,0,0.1,0,74.38,0,0,0.1,0.1,0,0.1,0,73.15,0,0,0.1,0.1,0,0.1,0,73.15,0,0,0.1,0.1,0,0.1,0,71.91,0,0,0.1,0.1,0,0.1,0,70.67,0,0,0.1,0.1,0,0.1,0,69.43,0,0,0.1,0.1,0,0.1,0,68.2,0,0,0.1,0.1,0,0.1,0,66.96,0,0,0.1,0.1,0,0.1,0,65.72,0,0,0.1,0.1,0,0.1,0,64.48,63.25
